DeveloperName__c,Id,Name,NovaId__c,OW_group_company__c,OW_own_company__c,PartnerCompany__c,ProtectionPartner__c,ReferenceName__c
YIELDNODES,a26Qz000000MlZlIAK,Yieldnodes,a268e000000GnGFAA0,false,false,false,false,
BANKINTER2,a26Qz000000MlZmIAK,Bankinter,a268e000000GnGKAA0,false,false,false,false,
IPSE,a26Qz000000MlZnIAK,IPSE,a268e000000GnGPAA0,false,false,false,false,
IRELAND_STATE_SAVINGS,a26Qz000000MlZoIAK,Ireland State Savings,a268e000000GnGUAA0,false,false,false,false,
OVE_ARUP__PARTNERS,a26Qz000000MlZpIAK,Ove Arup & Partners,a268e000000GnGZAA0,false,false,false,false,
AN_POST,a26Qz000000MlZqIAK,An Post,a268e000000GnGeAAK,false,false,false,false,
EASYMONEY,a26Qz000000MlZrIAK,EasyMoney,a268e000000GnGjAAK,false,false,false,false,
THE_BARCLAYS_BANK_UK_RETIREMENT_FUND,a26Qz000000MlZsIAK,The Barclays Bank UK Retirement Fund,a268e000000GnGoAAK,false,false,false,false,
BARCLAYS_SICAV,a26Qz000000MlZtIAK,Barclays SICAV,a268e000000GnGtAAK,false,false,false,false,
HUNGARIAN_BANK,a26Qz000000MlZuIAK,Hungarian Bank,a268e000000GnGyAAK,false,false,false,false,
NEWCASTLE_BUILDING_SOCIETY,a26Qz000000MlZvIAK,Newcastle Building Society,a268e000000GnH3AAK,false,false,false,false,
APRICOT,a26Qz000000MlZwIAK,Apricot,a268e000000GnH8AAK,false,false,false,false,
FUTURE_PLANNER,a26Qz000000MlZxIAK,Future Planner,a268e000000GnHhAAK,false,false,false,false,
STANDARD_CHARTERED,a26Qz000000MlZyIAK,Standard Chartered,a268e000000GnI1AAK,false,false,false,false,
DEUTSCHE_BANK_UK_PENSION_SCHEME,a26Qz000000MlZzIAK,Deutsche Bank UK Pension Scheme,a268e000000GnIaAAK,false,false,false,false,
DENPLAN,a26Qz000000Mla0IAC,Denplan,a268e000000GnJdAAK,false,false,false,false,
IMS,a26Qz000000Mla1IAC,IMS,a268e000000GnLAAA0,false,false,false,false,
XAFINITY,a26Qz000000Mla2IAC,Xafinity,a268e000000GnNQAA0,false,false,false,false,
WANDSWORTH_COUNCIL_DB_SCHEME,a26Qz000000Mla3IAC,Wandsworth Council DB Scheme,a268e000000GnNVAA0,false,false,false,false,
DENTONS,a26Qz000000Mla4IAC,Dentons,a268e000000GnNaAAK,false,false,false,false,
SIR_ROBERT_MACAPLINE_LTD_STAFF_PENSION,a26Qz000000Mla5IAC,Sir Robert MacApline Ltd Staff Pension,a268e000000GnP7AAK,false,false,false,false,
QUANTUM_EXPONENTIAL_GROUP,a26Qz000000Mla6IAC,Quantum Exponential Group,a268e000000GnPCAA0,false,false,false,false,
PLUM,a26Qz000000Mla7IAC,Plum,a268e000000GnQFAA0,false,false,false,false,
IPM,a26Qz000000Mla8IAC,IPM,a268e000000GnQKAA0,false,false,false,false,
PSIGMA,a26Qz000000Mla9IAC,Psigma,a268e000000GnR8AAK,false,false,false,false,
LANDMARK_MORTGAGES,a26Qz000000MlaAIAS,Landmark Mortgages,a268e000000GnRDAA0,false,false,false,false,
ELECTRICITY_SUPPLY_PENSIONS_SCHEME,a26Qz000000MlaBIAS,Electricity Supply Pensions Scheme,a268e000000GnRIAA0,false,false,false,false,
2_PLAN_WEALTH_MANAGEMENT,a26Qz000000MlaCIAS,2 Plan Wealth Management,a268e000000GnRJAA0,false,false,false,false,
WORKERS_PENSION_TRUST,a26Qz000000MlaDIAS,Workers Pension Trust,a268e000000GnRcAAK,false,false,false,false,
RUSSEL_INVESTMENTS,a26Qz000000MlaEIAS,Russel Investments,a268e000000GnRwAAK,false,false,false,false,
BUDGET_RENTACAR_DEFINED_BENEFIT_SCHEME,a26Qz000000MlaFIAS,Budget Rent-a-Car Defined Benefit Scheme,a268e000000GnS1AAK,false,false,false,false,
INTELLIGENT_MONEY,a26Qz000000MlaGIAS,Intelligent Money,a268e000000GnSfAAK,false,false,false,false,
SINGAPORE_CENTRAL_PROVIDENT_FUND_CPF,a26Qz000000MlaHIAS,Singapore Central Provident Fund (CPF),a268e000000GnTiAAK,false,false,false,false,
GUARDIAN_1821,a26Qz000000MlaIIAS,Guardian 1821,a268e000000GnUHAA0,false,false,false,false,
DENTAL_PROVIDENT,a26Qz000000MlaJIAS,Dental Provident,a268e000000GnVKAA0,false,false,false,false,
BLME,a26Qz000000MlaKIAS,BLME,a268e000000GnVPAA0,false,false,false,false,
TIDE_BANKING,a26Qz000000MlaLIAS,Tide Banking,a268e000000GnWSAA0,false,false,false,false,
LOMBARD,a26Qz000000MlaMIAS,Lombard,a268e000000GnZCAA0,false,false,false,false,
THE_ENERGY_SAVING_TRUST,a26Qz000000MlaNIAS,The Energy Saving Trust,a268e000000GnZHAA0,false,false,false,false,
COOPERS_AND_LYBRAND_PENSION_SCHEME,a26Qz000000MlaOIAS,Coopers and Lybrand Pension Scheme,a268e000000GnZMAA0,false,false,false,false,
MORTGAGE_EXPRESS,a26Qz000000MlaPIAS,Mortgage Express,a268e000000GnZRAA0,false,false,false,false,
PUNJAB_BANK,a26Qz000000MlaQIAS,Punjab Bank,a268e000000GnbwAAC,false,false,false,false,
KIA_FINANCE,a26Qz000000MlaRIAS,Kia Finance,a268e000000GndEAAS,false,false,false,false,
HARTLEY_SAS_LTD,a26Qz000000MlaSIAS,Hartley SAS Ltd,a268e000000Gnf0AAC,false,false,true,false,
NEW_IRELAND_ASSURANCE,a26Qz000000MlaTIAS,New Ireland Assurance,a268e000000GnfoAAC,false,false,false,false,
ACCESS_GROUP,a26Qz000000MlaUIAS,Access Group,a268e000000GnftAAC,false,false,false,false,
BT,a26Qz000000MlaVIAS,BT,a268e000000GnfyAAC,false,false,false,false,
BAGBOARD,a26Qz000000MlaWIAS,Bagboard,a268e000000Gng3AAC,false,false,false,false,
ESSENSYS,a26Qz000000MlaXIAS,Essensys,,false,false,false,false,
NATIONAL_PENSION_TRUST,a26Qz000000MlaYIAS,National Pension Trust,,false,false,false,false,
PROPLEND,a26Qz000000MlaZIAS,Proplend,,false,false,false,false,
ABN_AMRO_BANK,a26Qz000000MlaaIAC,ABN AMRO Bank,,false,false,false,false,
SMARTSAVE,a26Qz000000MlabIAC,SmartSave,,false,false,false,false,
SHEARMAN__STERLING,a26Qz000000MlacIAC,Shearman & Sterling,a268e000000blSkAAI,false,false,false,false,
ICAEW,a26Qz000000MladIAC,ICAEW,a268e000000blSuAAI,false,false,false,false,
DNB,a26Qz000000MlaeIAC,DNB,a268e000000blSzAAI,false,false,false,false,
INVESTACC,a26Qz000000MlafIAC,InvestAcc,a268e000000blT9AAI,false,false,false,false,
NUFFIELD_HEALTHCARE,a26Qz000000MlagIAC,Nuffield Healthcare,a268e000000blTEAAY,false,false,false,false,
SAUNDERSON_HOUSE,a26Qz000000MlahIAC,Saunderson House,a268e000000blTOAAY,false,false,false,false,
NABARRO,a26Qz000000MlaiIAC,Nabarro,a268e000000blTTAAY,false,false,false,false,
NATIONAL_SAVINGS__INVESTMENTS_NSI,a26Qz000000MlajIAC,National Savings & Investments (NS&I),a268e000000blTnAAI,false,false,false,false,NS_AND_I
SHEPHERDS_FAMILY,a26Qz000000MlakIAC,Shepherds Family,a268e000000blTsAAI,false,false,false,false,
ETHEX,a26Qz000000MlalIAC,Ethex,a268e000000blbSAAQ,false,false,false,false,
LOW_CARBON_HUB,a26Qz000000MlamIAC,Low Carbon Hub,a268e000000blbXAAQ,false,false,false,false,
NOVAVAX,a26Qz000000MlanIAC,Novavax,a268e000000blbcAAA,false,false,false,false,
VOLKSWAGEN_FINANCIAL_SERVICES,a26Qz000000MlaoIAC,Volkswagen Financial Services,a268e000000blbwAAA,false,false,false,false,
ARTEMIS_FUND_MANAGERS_LIMITED,a26Qz000000MlapIAC,Artemis Fund Managers Limited,a268e000000bldsAAA,false,false,false,false,
ZENITH_BATH_UK,a26Qz000000MlaqIAC,Zenith Bath UK,a268e000000blgXAAQ,false,false,false,false,
ZENITH_BANK_UK,a26Qz000000MlarIAC,Zenith Bank UK,a268e000000blgcAAA,false,false,false,false,
MG_OPENWORK,a26Qz000000MlasIAC,M&G Openwork,a268e000000blghAAA,false,false,false,false,
ETRADE3,a26Qz000000MlatIAC,e-trade,a268e000000bli9AAA,false,false,false,false,
GREAT_POINT_MEDIA,a26Qz000000MlauIAC,Great Point Media,a268e000000blneAAA,false,false,false,false,
BROADRIDGE,a26Qz000000MlavIAC,Broadridge,a268e000000blrvAAA,false,false,false,false,
KLEINWORT_HAMBROS,a26Qz000000MlawIAC,Kleinwort Hambros,a268e000000bls0AAA,false,false,false,false,
KENSINGTON,a26Qz000000MlaxIAC,Kensington,a268e000000bluGAAQ,false,false,false,false,
FUEL_EIS,a26Qz000000MlayIAC,Fuel EIS,a268e000000bluVAAQ,false,false,false,false,
VERNON_BUILDING_SOCIETY,a26Qz000000MlazIAC,Vernon Building Society,a268e000000blwLAAQ,false,false,false,false,
DYSIS,a26Qz000000Mlb0IAC,Dysis,a268e000000blxSAAQ,false,false,false,false,
THE_MORTGAGE_LENDER,a26Qz000000Mlb1IAC,The Mortgage Lender,a268e000000blzbAAA,false,false,false,false,
HELIODOR_MORTGAGES,a26Qz000000Mlb2IAC,Heliodor Mortgages,a268e000000bmRpAAI,false,false,false,false,
SERVICENOW,a26Qz000000Mlb3IAC,ServiceNow,a268e000000bnYBAAY,false,false,false,false,
ALLICA_BANK,a26Qz000000Mlb4IAC,Allica Bank,,false,false,false,false,
GENERATION_HOME,a26Qz000000Mlb5IAC,Generation Home,,false,false,false,false,
SPARKASSE,a26Qz000000Mlb6IAC,Sparkasse,,false,false,false,false,
COMDIRECT,a26Qz000000Mlb7IAC,Comdirect,,false,false,false,false,
BROADSTONE,a26Qz000000Mlb8IAC,Broadstone,,false,false,false,false,
NOVIA,a26Qz000000Mlb9IAC,Novia,,false,false,false,false,
VANQUIS,a26Qz000000MlbAIAS,Vanquis,,false,false,false,false,
PENFOLD,a26Qz000000MlbBIAS,Penfold,,false,false,false,false,
CHORLEY_BUILDING_SOCIETY,a26Qz000000MlbCIAS,Chorley Building Society,,false,false,false,false,
AMATI_GLOBAL_INVESTORS,a26Qz000000MlbDIAS,Amati Global Investors,,false,false,false,false,
ROCKWELL_AUTOMATION,a26Qz000000MlbEIAS,Rockwell Automation,,false,false,false,false,
ERSTE_BANK_CROATIA,a26Qz000000MlbFIAS,Erste Bank Croatia,,false,false,false,false,
NOTTINGHAM_BUILDING_SOCIETY,a26Qz000000MlbGIAS,Nottingham Building Society,,false,false,false,false,
NFU_MUTUAL,a26Qz000000MlbHIAS,NFU Mutual,,false,false,false,false,
NOVUNA,a26Qz000000MlbIIAS,Novuna,,false,false,false,false,
SG_FLEET,a26Qz000000MlbJIAS,SG Fleet,,false,false,false,false,
CAPITAL_ON_TAP,a26Qz000000MlbKIAS,Capital On Tap,,false,false,false,false,
UNIVERSITY_OF_EDINBURGH_STAFF_BENEFITS_SCHEME,a26Qz000000MlbLIAS,University of Edinburgh Staff Benefits Scheme,,false,false,false,false,
GUINNESS_GLOBAL_INVESTORS,a26Qz000000MlbMIAS,Guinness Global Investors,,false,false,false,false,
NATIONAL_BANK_OF_EGYPT,a26Qz000000MlbNIAS,National Bank of Egypt,,false,false,false,false,
LEDGER,a26Qz000000MlbOIAS,Ledger,,false,false,false,false,
RECOGNISE_BANK,a26Qz000000MlbPIAS,Recognise Bank,,false,false,false,false,
SYGNIA,a26Qz000000MlbQIAS,Sygnia,,false,false,false,false,
EASYEQUITIES,a26Qz000000MlbRIAS,EasyEquities,,false,false,false,false,
BANQUE_TRANSATLANTIQUE,a26Qz000000MlbSIAS,Banque Transatlantique,,false,false,false,false,
CORINIUM_INSURANCE_SERVICES,a26Qz000000MlbTIAS,Corinium Insurance Services,,false,false,false,false,
SENSIZE_LTD,a26Qz000000MlbUIAS,Sensize Ltd,,false,false,false,false,
BROOK_CAPITAL,a26Qz000000MlbVIAS,Brook Capital,,false,false,false,false,
ALIGHT,a26Qz000000MlbWIAS,Alight,,false,false,false,false,
CATCHAPP,a26Qz000000MlbXIAS,CatchApp,,false,false,false,false,
CAHOOT,a26Qz000000MlbYIAS,cahoot,,false,false,false,false,
FAMILY_BUILDING_SOCIETY,a26Qz000000MlbZIAS,Family Building Society,,false,false,false,false,
IMI,a26Qz000000MlbaIAC,IMI,,false,false,false,false,
PREMIER_MILTON_GROUP_PLC,a26Qz000000MlbbIAC,Premier Milton Group plc,,false,false,false,false,PREMIER_MILTON_GROUP_PLC
PEPPER_MONEY,a26Qz000000MlbcIAC,Pepper Money,,false,false,false,false,
HAMPSHIRE_TRUST_BANK,a26Qz000000MlbdIAC,Hampshire Trust Bank,,false,false,false,false,
SECURE_TRUST_BANK,a26Qz000000MlbeIAC,Secure Trust Bank,,false,false,false,false,
ASDA_MONEY,a26Qz000000MlbfIAC,Asda Money,,false,false,false,false,
ROYAL_MAIL,a26Qz000000MlbgIAC,Royal Mail Statutory Pension Scheme,,false,false,false,false,ROYAL_MAIL
LEEK_BUILDING_SOCIETY,a26Qz000000MlbhIAC,Leek Building Society,,false,false,false,false,
GOOGLE,a26Qz000000MlbiIAC,Google,,false,false,false,false,
INNIS__GUNN,a26Qz000000MlbjIAC,Innis & Gunn,,false,false,false,false,
SSE_PLC,a26Qz000000MlbkIAC,SSE plc,,false,false,false,false,
BREWDOG,a26Qz000000MlblIAC,Brewdog,,false,false,false,false,
TD_CANADA_TRUST,a26Qz000000MlbmIAC,TD Canada Trust,,false,false,false,false,TD_Canada_Trust
ACCENTURE,a26Qz000000MlbnIAC,Accenture,,false,false,false,false,Accenture
CIBC,a26Qz000000MlboIAC,CIBC,,false,false,false,false,CIBC
ALLIANCE_BERNSTEIN,a26Qz000000MlbpIAC,Alliance Bernstein,,false,false,false,false,Alliance_Bernstein
PLANE_SAVER_CREDIT_UNION,a26Qz000000MlbqIAC,Plane Saver Credit Union,,false,false,false,false,PlaneSaverCreditUnion
LINK_GROUP,a26Qz000000MlbrIAC,Link Group,,false,false,false,false,LinkGroup
GPIM_LIMITED,a26Qz000000MlbsIAC,GPIM Limited,,false,false,false,false,GPIMLtd
SEI_MASTER_TRUST,a26Qz000000MlbtIAC,SEI Master Trust,,false,false,false,false,SEIMasterTrust
QIB_UK,a26Qz000000MlbuIAC,QIB UK,,false,false,false,false,QIBUK
MONSON_SAVINGS,a26Qz000000MlbvIAC,Monson Savings,,false,false,false,false,MonsonSavings
LANE_CLARK__PEACOCK_LLP,a26Qz000000MlbwIAC,Lane Clark & Peacock LLP,,false,false,false,false,LaneClarkPeacockLLP
SWISSQUOTE,a26Qz000000MlbxIAC,Swissquote,,false,false,false,false,Swissquote
ABUNDANCE_INVESTMENT,a26Qz000000MlbyIAC,Abundance Investment,,false,false,false,false,AbundanceInvestment
CHARLES_AND_DEAN_FINANCE,a26Qz000000MlbzIAC,Charles and Dean Finance,,false,false,false,false,CharlesAndDeanFinance
SFC_CAPITAL,a26Qz000000Mlc0IAC,SFC Capital,,false,false,false,false,SfcCapital
POLLY,a26Qz000000Mlc1IAC,Polly,,false,false,false,false,polly
ROCKPOOL_INVESTMENTS,a26Qz000000Mlc2IAC,Rockpool Investments,,false,false,false,false,RockpoolInvestments
ASSOCIATED_BRITISH_FOODS_PENSION_SCHEME,a26Qz000000Mlc3IAC,Associated British Foods Pension Scheme,,false,false,false,false,ABPFS
ONTARIO_TEACHERS_PENSION_PLAN,a26Qz000000Mlc4IAC,Ontario Teachers' Pension Plan,,false,false,false,false,OTPP
IFGL_PENSIONS,a26Qz000000Mlc5IAC,IFGL Pensions,,false,false,false,false,IFGLP
SEEDLEGALS,a26Qz000000Mlc6IAC,SeedLegals,,false,false,false,false,SeedLegals
SHERWINWILLIAMS,a26Qz000000Mlc7IAC,Sherwin-Williams,,false,false,false,false,SW
ISBANK,a26Qz000000Mlc8IAC,Isbank,,false,false,false,false,IS_BANK
ACORN_PROPERTY_INVEST,a26Qz000000Mlc9IAC,Acorn Property Invest,,false,false,false,false,ACORN_PROPERTY_INVEST
JN_BANK,a26Qz000000MlcAIAS,JN Bank,,false,false,false,false,JN_BANK
RAISIN,a26Qz000000MlcBIAS,Raisin,,false,false,false,false,RAISIN
GB_BANK,a26Qz000000MlcCIAS,GB Bank,,false,false,false,false,GB_BANK
MY_COMMUNITY_BANK,a26Qz000000MlcDIAS,My Community Bank,,false,false,false,false,MY_COMMUNITY_BANK
BP,a26Qz000000MlcEIAS,BP,,false,false,false,false,BP
BUNGE,a26Qz000000MlcFIAS,Bunge,,false,false,false,false,BUNGE
TOM,a26Qz000000MlcGIAS,Tom,,false,false,false,false,TOM
SUFFOLK_BUILDING_SOCIETY,a26Qz000000MlcHIAS,Suffolk Building Society,,false,false,false,false,SBS
BEST_INSURANCE,a26Qz000000MlcIIAS,Best Insurance,,false,false,false,false,BEST_INSURANCE
MATTIOLI_WOODS_PLC,a26Qz000000MlcJIAS,Mattioli Woods plc,,false,false,false,false,Mattioli Woods plc
LOCAL_PENSIONS_PARTNERSHIP,a26Qz000000MlcKIAS,Local Pensions Partnership,,false,false,false,false,Local Pensions Partnership
KEYSTONE,a26Qz000000MlcLIAS,Keystone,,false,false,false,false,Keystone
MONUMENT_BANK,a26Qz000000MlcMIAS,Monument Bank,,false,false,false,false,MonumentBank
QUANTUM_ADVISORY,a26Qz000000MlcNIAS,Quantum Advisory,,false,false,false,false,QuantumAdvisory
MARSDEN_BUILDING_SOCIETY,a26Qz000000MlcOIAS,Marsden Building Society,,false,false,false,false,MBS
DELL,a26Qz000000MlcPIAS,Dell,,false,false,false,false,dell
PSG_SIPP,a26Qz000000MlcQIAS,PSG SIPP,,false,false,false,false,PSGSIPP
SHEPHERDS_FRIENDLY,a26Qz000000MlcRIAS,Shepherds Friendly,,false,false,false,false,SHEPHERDS_FRIENDLY
ROBINHOOD,a26Qz000000MlcSIAS,Robinhood,,false,false,false,false,ROBINHOOD
SOCIETE_GENERALE_SECURITY_SERVICES,a26Qz000000MlcTIAS,Societe Generale Security Services,,false,false,false,false,SocieteGeneraleSecurityServices
DOBACK_VENTURES,a26Qz000000MlcUIAS,Doback Ventures,,false,false,false,false,DOBACK_VENTURES
BANK_OF_ENGLAND,a26Qz000000MlcVIAS,Bank of England,,false,false,false,false,BANK_OF_ENGLAND
ALPHABET,a26Qz000000MlcWIAS,Alphabet,,false,false,false,false,ALPHABET_GB_LIMITED
GENERAL__MEDICAL_HEALTHCARE,a26Qz000000MlcXIAS,General & Medical Healthcare,,false,false,false,false,GENERAL_AND_MEDICAL_HEALTHCARE
NOVAS_BLACK,a26Qz000000MlcYIAS,Novas Black,,false,false,false,false,NOVUS_BLACK
AA_LOANS,a26Qz000000MlcZIAS,AA Loans,,false,false,false,false,AALOANS
ROPES__GRAY,a26Qz000000MlcaIAC,Ropes & Gray,,false,false,false,false,ROPES_AND_GRAY
ROYAL_BANK_OF_CANADA,a26Qz000000MlcbIAC,Royal Bank of Canada,,false,false,false,false,ROYAL_BANK_OF_CANADA
RESOLUTION_LIFE_PLC,a26Qz000000MlccIAC,Resolution Life plc,,false,false,false,false,RESOLUTION_LIFE
EDGE_VC,a26Qz000000MlcdIAC,Edge VC,,false,false,false,false,EDGE_VC
OCTOPUS_GROUP_HOLDINGS_LTD,a26Qz000000MlceIAC,Octopus Group Holdings Ltd,,false,false,false,false,OGHL
SUNTERA_GLOBAL,a26Qz000000MlcfIAC,Suntera Global,,false,false,false,false,SUNTERA_GLOBAL
MICROSOFT,a26Qz000000MlcgIAC,Microsoft,,false,false,false,false,MICROSOFT
BAKER_HUGHES,a26Qz000000MlchIAC,Baker Hughes,,false,false,false,false,BAKER_HUGHES
APTIA,a26Qz000000MlciIAC,Aptia,,false,false,false,false,APTIA
ACTIVUS_WEALTH,a26Qz000000MlcjIAC,Activus Wealth,,false,false,false,false,ACTIVUS_WEALTH
YFM_EQUITY_PARTNERS,a26Qz000000MlckIAC,YFM Equity Partners,,false,false,false,false,YfmEquityPartners
HEARTWOOD_HOLDING,a26Qz000000MlclIAC,Heartwood Holding,,false,false,false,false,HEARTWOOD_HOLDING
MATTHEWS,a26Qz000000MlcmIAC,Matthews,,false,false,false,false,MATTHEWS
SHAFTESBURY_CAPITAL,a26Qz000000MlcnIAC,Shaftesbury Capital,,false,false,false,false,SHAFTESBURY_CAPITAL
COLONIAL_FIRST_STATE,a26Qz000000MlcoIAC,Colonial First State,,false,false,false,false,COLONIAL_FIRST_STATE
AURA_CAPITAL,a26Qz000000MlcpIAC,Aura Capital,,false,false,false,false,AURA_CAPITAL
CROWD2FUND,a26Qz000000MlcqIAC,Crowd2Fund,,false,false,false,false,CROWDTWOFUND
HOLLOWAY_FRIENDLY,a26Qz000000MlcrIAC,Holloway Friendly,,false,false,false,false,HOLLOWAY_FRIENDLY
PG_MUTUAL,a26Qz000000MlcsIAC,PG Mutual,,false,false,false,false,PG_MUTUAL
REALM_PROTECTION,a26Qz000000MlctIAC,Realm Protection,,false,false,false,false,REALM_PROTECTION
MASSMUTUAL,a26Qz000000MlcuIAC,MassMutual,,false,false,false,false,MASSMUTUAL
CUMBERLAND_BUILDING_SOCIETY,a26Qz000000MlcvIAC,Cumberland Building Society,,false,false,false,false,CUMBERLAND_BUILDING_SOCIETY
DIRECT_LINE_GROUP,a26Qz000000MlcwIAC,Direct Line Group,,false,false,false,false,DIRECT_LINE_GROUP
CENTRICA,a26Qz000000MlcxIAC,Centrica,,false,false,false,false,CENTRICA
WHITEHALL_GROUP,a26Qz000000MlcyIAC,Whitehall Group,,false,false,false,false,WHITEHALL_GROUP
SYNDICATE_ROOM,a26Qz000000MlczIAC,Syndicate Room,,false,false,false,false,SYNDICATE_ROOM
ARM,a26Qz000000Mld0IAC,Arm,,false,false,false,false,ARM
BOALCO,a26Qz000000Mld1IAC,Boal & Co,,false,false,false,false,BOALCO
DODD_WEALTHCARE,a26Qz000000Mld2IAC,Dodd Wealthcare,,false,false,false,false,DODD_WEALTHCARE
FIS,a26Qz000000Mld3IAC,FIS Global,,false,false,false,false,FIS
FINECO_BANK,a26Qz000000Mld4IAC,FinecoBank,,false,false,false,false,FINECO_BANK
CHUBB,a26Qz000000Mld5IAC,Chubb,,false,false,false,false,CHUBB
COMPASS_UNDERWRITING,a26Qz000000Mld6IAC,Compass Underwriting,,false,false,false,false,COMPASS_UNDERWRITING
MERCHANT_NAVY_OFFICERS_PENSION_FUND,a26Qz000000Mld7IAC,Merchant Navy Officers Pension Fund,,false,false,false,false,MERCHANT_NAVY_OFFICERS_PENSION_FUND
AIRBUS_UK_PENSION_SCHEME,a26Qz000000Mld8IAC,Airbus UK Pension Scheme,,false,false,false,false,AIRBUS_UK_PENSION_SCHEME
DIGITAL_WEALTH_SYSTEMS,a26Qz000000Mld9IAC,Digital Wealth Systems,,false,false,false,false,DIGITAL_WEALTH_SYSTEMS
WOOD_PENSION_PLAN,a26Qz000000MldAIAS,Wood Pensions,,false,false,false,false,WOOD_PENSION_PLAN
VAUBAN,a26Qz000000MldBIAS,Vauban,,false,false,false,false,VAUBAN
OPTIONS_PENSIONS,a26Qz000000MldCIAS,Options Pensions,,false,false,false,false,OPTIONS_PENSIONS
SPENCE,a26Qz000000MldDIAS,Spence,,false,false,false,false,SPENCE
MAN_GROUP,a26Qz000000MldEIAS,Man Group,,false,false,false,false,MAN_GROUP
BUCKINGHAMSHIRE_BUILDING_SOCIETY,a26Qz000000MldFIAS,Buckinghamshire Building Society,,false,false,false,false,BUCKINGHAMSHIRE_BUILDING_SOCIETY
NATIONAL_GRID_UK_PENSION_SCHEME,a26Qz000000MldGIAS,National Grid UK Pension Scheme,,false,false,false,false,NATIONAL_GRID_UK_PENSION_SCHEME
AVON_INSURANCE,a26Qz000000MldHIAS,Avon Insurance,,false,false,false,false,AVON_INSURANCE
AURA_GROUP,a26Qz000000MldIIAS,Aura Group,,false,false,false,false,AURA_GROUP
ALLTRUST,a26Qz000000MldJIAS,Alltrust,,false,false,false,false,ALLTRUST
INSIGNIS_CASH,a26Qz000000MldKIAS,Insignis Cash,,false,false,false,false,INSIGNIS_CASH
ARCHOVER,a26Qz000000MldLIAS,ArchOver,,false,false,false,false,ARCHOVER
CARESUPER,a26Qz000000MldMIAS,CareSuper,,false,false,false,false,CARESUPER
HUGHES_PRICE_WALKER,a26Qz000000MldNIAS,Hughes Price Walker,,false,false,false,false,HUGHES_PRICE_WALKER
RIPPLE_ENERGY,a26Qz000000MldOIAS,Ripple Energy,,false,false,false,false,RIPPLE_ENERGY
ZIRAAT_BANK,a26Qz000000MldPIAS,Ziraat Bank,,false,false,false,false,ZIRAAT_BANK
TEMBO_MONEY,a26Qz000000MldQIAS,Tembo Money,,false,false,false,false,TEMBO_MONEY
ODIN_INVESTMENTS,a26Qz000000MldRIAS,Odin Investments,,false,false,false,false,ODIN_INVESTMENTS
TEMPO_STRUCTURED_PRODUCTS,a26Qz000000MldSIAS,Tempo Structured Products,,false,false,false,false,TEMPO_STRUCTURED_PRODUCTS
LUMIN_WEALTH,a26Qz000000MldTIAS,Lumin Wealth,,false,false,false,false,LUMIN_WEALTH
UNICORN,a26Qz000000MldUIAS,Unicorn,,false,false,false,false,UNICORN
AIA_GROUP_LIMITED,a26Qz000000MldVIAS,AIA Group Limited,,false,false,false,false,AIA_GROUP_LIMITED
PARTNERS_WEALTH_MANAGEMENT,a26Qz000000MldWIAS,Partners Wealth Management,,false,false,false,false,PARTNERS_WEALTH_MANAGEMENT
BRITISH_FRIENDLY,a26Qz000000MldXIAS,British Friendly,,false,false,false,false,BRITISH_FRIENDLY
ASSURANT,a26Qz000000MldYIAS,Assurant,,false,false,false,false,ASSURANT
SAUL,a26Qz000000MldZIAS,SAUL,,false,false,false,false,SAUL
CITCO,a26Qz000000MldaIAC,Citco,,false,false,false,false,CITCO
FORESTERS_FRIENDLY_SOCIETY,a26Qz000000MldbIAC,Foresters Friendly Society,,false,false,false,false,FORESTERS_FRIENDLY_SOCIETY
